candidate_id,rule_group,rule_name,subject_type,subject_id,predicate,object_type,object_id,source_evidence,confidence_level,should_assert,reason_not_asserted,example_query_ids_if_relevant,note
SRC_0082,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,NACA_002,candidateHasPreventionContext,prevention,Giống sạch bệnh (SPF),NACA_002 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedPrevention UseSPFSeed,medium,false,candidate only; manual review required,BI_001;BI_004,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0083,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,NACA_002,candidateHasTreatmentContext,treatment,Tăng sục khí,NACA_002 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedTreatment ImproveAeration,medium,false,candidate only; manual review required,BI_001;BI_004,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0084,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,NACA_002,candidateHasTreatmentContext,treatment,Thay nước,NACA_002 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedTreatment WaterExchange,medium,false,candidate only; manual review required,BI_001;BI_004,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0085,document-level safe facts / safe evidence,document_inherits_pathogen_context_from_aboutDisease,document,NACA_003,candidateHasPathogenContext,pathogen,Virus đốm trắng (WSSV),NACA_003 aboutDisease WhiteSpotDisease; WhiteSpotDisease causedBy WSSV,medium,false,candidate only; manual review required,DS_002;LO_002;LO_006,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0086,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,NACA_003,candidateHasSymptomContext,symptom,Lờ đờ,NACA_003 aboutDisease WhiteSpotDisease; WhiteSpotDisease hasSymptom Letargy,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0087,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,NACA_003,candidateHasSymptomContext,symptom,Bỏ ăn,NACA_003 aboutDisease WhiteSpotDisease; WhiteSpotDisease hasSymptom Anorexia,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0088,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,NACA_003,candidateHasSymptomContext,symptom,Đốm trắng,NACA_003 aboutDisease WhiteSpotDisease; WhiteSpotDisease hasSymptom WhiteSpot,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0089,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,NACA_003,candidateHasPreventionContext,prevention,An toàn sinh học,NACA_003 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedPrevention Biosecurity,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0090,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,NACA_003,candidateHasPreventionContext,prevention,Giống sạch bệnh (SPF),NACA_003 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedPrevention UseSPFSeed,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0091,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,NACA_003,candidateHasTreatmentContext,treatment,Tăng sục khí,NACA_003 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedTreatment ImproveAeration,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0092,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,NACA_003,candidateHasTreatmentContext,treatment,Thay nước,NACA_003 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedTreatment WaterExchange,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0093,document-level safe facts / safe evidence,document_inherits_pathogen_context_from_aboutDisease,document,NACA_003,candidateHasPathogenContext,pathogen,Infectious myonecrosis virus,NACA_003 aboutDisease IMN; IMN causedBy IMNV,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0094,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,NACA_003,candidateHasSymptomContext,symptom,Lờ đờ,NACA_003 aboutDisease IMN; IMN hasSymptom Letargy,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0095,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,NACA_003,candidateHasPreventionContext,prevention,An toàn sinh học,NACA_003 aboutDisease IMN; IMN recommendedPrevention Biosecurity,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0096,document-level safe facts / safe evidence,document_inherits_pathogen_context_from_aboutDisease,document,NACA_003,candidateHasPathogenContext,pathogen,Vi khuẩn Vibrio parahaemolyticus,NACA_003 aboutDisease AHPND; AHPND causedBy Vibrio_parahaemolyticus,medium,false,candidate only; manual review required,DS_007,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0097,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,NACA_003,candidateHasSymptomContext,symptom,Lờ đờ,NACA_003 aboutDisease AHPND; AHPND hasSymptom Letargy,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0098,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,NACA_003,candidateHasSymptomContext,symptom,Bỏ ăn,NACA_003 aboutDisease AHPND; AHPND hasSymptom Anorexia,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0099,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,NACA_003,candidateHasSymptomContext,symptom,Gan tụy bất thường,NACA_003 aboutDisease AHPND; AHPND hasSymptom GanTuyBatThuong,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0100,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,NACA_003,candidateHasPreventionContext,prevention,An toàn sinh học,NACA_003 aboutDisease AHPND; AHPND recommendedPrevention Biosecurity,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0101,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,NACA_003,candidateHasPreventionContext,prevention,Giống sạch bệnh (SPF),NACA_003 aboutDisease AHPND; AHPND recommendedPrevention UseSPFSeed,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0102,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,NACA_003,candidateHasTreatmentContext,treatment,Tăng sục khí,NACA_003 aboutDisease AHPND; AHPND recommendedTreatment ImproveAeration,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0103,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,NACA_003,candidateHasTreatmentContext,treatment,Thay nước,NACA_003 aboutDisease AHPND; AHPND recommendedTreatment WaterExchange,medium,false,candidate only; manual review required,,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0104,document-level safe facts / safe evidence,document_inherits_pathogen_context_from_aboutDisease,document,PLOS_001,candidateHasPathogenContext,pathogen,Virus đốm trắng (WSSV),PLOS_001 aboutDisease WhiteSpotDisease; WhiteSpotDisease causedBy WSSV,medium,false,candidate only; manual review required,DS_002;LO_002;LO_006;HM_002;SL_001;SL_006,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0105,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,PLOS_001,candidateHasSymptomContext,symptom,Lờ đờ,PLOS_001 aboutDisease WhiteSpotDisease; WhiteSpotDisease hasSymptom Letargy,medium,false,candidate only; manual review required,HM_002;SL_001;SL_006,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0106,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,PLOS_001,candidateHasSymptomContext,symptom,Bỏ ăn,PLOS_001 aboutDisease WhiteSpotDisease; WhiteSpotDisease hasSymptom Anorexia,medium,false,candidate only; manual review required,HM_002;SL_001;SL_006,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0107,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,PLOS_001,candidateHasSymptomContext,symptom,Đốm trắng,PLOS_001 aboutDisease WhiteSpotDisease; WhiteSpotDisease hasSymptom WhiteSpot,medium,false,candidate only; manual review required,HM_002;SL_001;SL_006,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0108,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,PLOS_001,candidateHasPreventionContext,prevention,An toàn sinh học,PLOS_001 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedPrevention Biosecurity,medium,false,candidate only; manual review required,HM_002;SL_001;SL_006,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0109,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,PLOS_001,candidateHasPreventionContext,prevention,Giống sạch bệnh (SPF),PLOS_001 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedPrevention UseSPFSeed,medium,false,candidate only; manual review required,HM_002;SL_001;SL_006,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0110,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,PLOS_001,candidateHasTreatmentContext,treatment,Tăng sục khí,PLOS_001 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedTreatment ImproveAeration,medium,false,candidate only; manual review required,HM_002;SL_001;SL_006,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0111,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,PLOS_001,candidateHasTreatmentContext,treatment,Thay nước,PLOS_001 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedTreatment WaterExchange,medium,false,candidate only; manual review required,HM_002;SL_001;SL_006,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0112,document-level safe facts / safe evidence,document_inherits_pathogen_context_from_aboutDisease,document,PMC_006,candidateHasPathogenContext,pathogen,Vi khuẩn Vibrio parahaemolyticus,PMC_006 aboutDisease AHPND; AHPND causedBy Vibrio_parahaemolyticus,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002;DS_007,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
